timestamp,experiment_id,provider,model,input_tokens,output_tokens,cost_usd,run_id
2026-09-25T20:57:02.721419+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:03.382630+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,18,2.56e-05,9c6d800a7635
2026-09-25T20:57:04.110183+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:04.842691+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:05.465513+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:06.157756+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,18,2.56e-05,9c6d800a7635
2026-09-25T20:57:06.786005+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:07.439029+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,181,8,2.1300000000000003e-05,9c6d800a7635
2026-09-25T20:57:08.018532+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:08.692534+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:09.348432+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:10.058925+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:10.737584+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:11.344632+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:12.009306+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:12.723943+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:13.428983+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:14.073154+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:14.649966+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:15.311056+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,18,2.56e-05,9c6d800a7635
2026-09-25T20:57:16.002041+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:16.622048+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:17.276664+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:17.947676+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:18.511548+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:19.191598+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,18,2.56e-05,9c6d800a7635
2026-09-25T20:57:19.859098+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:20.549632+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:21.277201+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:21.956230+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:22.668928+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:23.354448+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:23.966960+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:24.732303+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:25.395216+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:26.114000+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:26.828508+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:27.477195+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,185,8,2.1700000000000002e-05,9c6d800a7635
2026-09-25T20:57:28.196934+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:28.798428+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,185,8,2.1700000000000002e-05,9c6d800a7635
2026-09-25T20:57:29.458187+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,18,2.56e-05,9c6d800a7635
2026-09-25T20:57:30.113652+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:30.718831+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:31.333315+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:32.077121+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:32.710243+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:33.308973+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:33.944302+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:34.571580+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:35.215726+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:35.879644+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:36.509059+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:37.100588+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:37.876571+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:38.540338+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:39.243174+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,18,2.56e-05,9c6d800a7635
2026-09-25T20:57:39.947268+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,18,2.56e-05,9c6d800a7635
2026-09-25T20:57:40.698075+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:41.378563+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:42.113507+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:42.698443+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:43.368421+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,185,8,2.1700000000000002e-05,9c6d800a7635
2026-09-25T20:57:43.963807+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:44.675710+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:45.270102+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:45.859699+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:46.491132+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:47.084451+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:47.820466+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:48.555032+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:49.192765+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:49.896070+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:50.589836+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:51.212987+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:51.882890+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:52.526695+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:53.115760+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:53.749558+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,181,8,2.1300000000000003e-05,9c6d800a7635
2026-09-25T20:57:54.424068+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:55.142499+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:57.333763+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:57:57.937010+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:57:58.568963+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:57:59.201959+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,185,8,2.1700000000000002e-05,9c6d800a7635
2026-09-25T20:57:59.932593+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:58:00.673231+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:58:01.295721+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:58:01.965921+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,185,8,2.1700000000000002e-05,9c6d800a7635
2026-09-25T20:58:02.621303+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:58:03.277039+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:58:03.861064+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:58:04.465059+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:58:05.110845+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:58:05.740280+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,184,8,2.16e-05,9c6d800a7635
2026-09-25T20:58:06.393950+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:58:07.095421+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:58:07.808302+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:58:08.432926+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:58:09.125887+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,183,8,2.15e-05,9c6d800a7635
2026-09-25T20:58:09.837859+00:00,E01_oracle,openrouter,google/gemini-2.5-flash-lite,188,8,2.2e-05,9c6d800a7635
2026-09-25T20:58:26.901821+00:00,E01_oracle,openrouter,openai/gpt-5-mini,231,144,0.00034575000000000003,719ab13f0bd1
2026-09-25T20:58:30.142639+00:00,E01_oracle,openrouter,openai/gpt-5-mini,264,184,0.00043400000000000003,719ab13f0bd1
2026-09-25T20:58:32.594857+00:00,E01_oracle,openrouter,openai/gpt-5-mini,254,129,0.00032149999999999995,719ab13f0bd1
2026-09-25T20:58:35.288210+00:00,E01_oracle,openrouter,openai/gpt-5-mini,263,123,0.00031175,719ab13f0bd1
2026-09-25T20:58:39.940220+00:00,E01_oracle,openrouter,openai/gpt-5-mini,212,287,0.000627,719ab13f0bd1
2026-09-25T20:58:44.480009+00:00,E01_oracle,openrouter,openai/gpt-5-mini,262,299,0.0006635,719ab13f0bd1
2026-09-25T20:58:48.627076+00:00,E01_oracle,openrouter,openai/gpt-5-mini,358,126,0.0003415,719ab13f0bd1
2026-09-25T20:58:51.079348+00:00,E01_oracle,openrouter,openai/gpt-5-mini,239,191,0.00044175000000000003,719ab13f0bd1
2026-09-25T20:58:53.382907+00:00,E01_oracle,openrouter,openai/gpt-5-mini,289,151,0.00037425,719ab13f0bd1
2026-09-25T20:58:59.726129+00:00,E01_oracle,openrouter,openai/gpt-5-mini,214,410,0.0008734999999999999,719ab13f0bd1
2026-09-25T20:59:02.262967+00:00,E01_oracle,openrouter,openai/gpt-5-mini,238,153,0.0003655,719ab13f0bd1
2026-09-25T20:59:05.620882+00:00,E01_oracle,openrouter,openai/gpt-5-mini,290,207,0.00048649999999999995,719ab13f0bd1
2026-09-25T20:59:07.723040+00:00,E01_oracle,openrouter,openai/gpt-5-mini,311,86,0.00024975,719ab13f0bd1
2026-09-25T20:59:13.160655+00:00,E01_oracle,openrouter,openai/gpt-5-mini,220,246,0.0005470000000000001,719ab13f0bd1
2026-09-25T20:59:18.891333+00:00,E01_oracle,openrouter,openai/gpt-5-mini,248,324,0.00071,719ab13f0bd1
2026-09-25T20:59:32.844822+00:00,E01_oracle,openrouter,openai/gpt-5-mini,248,789,0.00164,719ab13f0bd1
2026-09-25T20:59:35.676116+00:00,E01_oracle,openrouter,openai/gpt-5-mini,318,100,0.0002795,719ab13f0bd1
2026-09-25T20:59:38.961813+00:00,E01_oracle,openrouter,openai/gpt-5-mini,295,192,0.00045775000000000004,719ab13f0bd1
2026-09-25T20:59:43.773588+00:00,E01_oracle,openrouter,openai/gpt-5-mini,262,246,0.0005575,719ab13f0bd1
2026-09-25T20:59:46.391546+00:00,E01_oracle,openrouter,openai/gpt-5-mini,442,121,0.0003525,719ab13f0bd1
2026-09-25T20:59:48.931052+00:00,E01_oracle,openrouter,openai/gpt-5-mini,236,194,0.000447,719ab13f0bd1
2026-09-25T20:59:53.131662+00:00,E01_oracle,openrouter,openai/gpt-5-mini,247,266,0.00059375,719ab13f0bd1
2026-09-25T20:59:59.932931+00:00,E01_oracle,openrouter,openai/gpt-5-mini,247,616,0.00129375,719ab13f0bd1
2026-09-25T21:00:02.616699+00:00,E01_oracle,openrouter,openai/gpt-5-mini,280,102,0.000274,719ab13f0bd1
2026-09-25T21:00:05.578037+00:00,E01_oracle,openrouter,openai/gpt-5-mini,463,209,0.00053375,719ab13f0bd1
2026-09-25T21:00:08.650667+00:00,E01_oracle,openrouter,openai/gpt-5-mini,217,176,0.00040625,719ab13f0bd1
2026-09-25T21:00:12.008385+00:00,E01_oracle,openrouter,openai/gpt-5-mini,378,172,0.00043850000000000003,719ab13f0bd1
2026-09-25T21:00:15.004649+00:00,E01_oracle,openrouter,openai/gpt-5-mini,373,133,0.00035925000000000003,719ab13f0bd1
2026-09-25T21:00:17.895299+00:00,E01_oracle,openrouter,openai/gpt-5-mini,243,177,0.00041474999999999997,719ab13f0bd1
2026-09-25T21:00:24.051282+00:00,E01_oracle,openrouter,openai/gpt-5-mini,287,359,0.00078975,719ab13f0bd1
2026-09-25T21:00:26.728326+00:00,E01_oracle,openrouter,openai/gpt-5-mini,255,140,0.00034375,719ab13f0bd1
2026-09-25T21:00:31.514794+00:00,E01_oracle,openrouter,openai/gpt-5-mini,315,233,0.00054475,719ab13f0bd1
2026-09-25T21:00:35.885322+00:00,E01_oracle,openrouter,openai/gpt-5-mini,376,200,0.000494,719ab13f0bd1
2026-09-25T21:00:37.866834+00:00,E01_oracle,openrouter,openai/gpt-5-mini,232,106,0.00027,719ab13f0bd1
2026-09-25T21:00:40.182647+00:00,E01_oracle,openrouter,openai/gpt-5-mini,224,146,0.000348,719ab13f0bd1
2026-09-25T21:00:42.098997+00:00,E01_oracle,openrouter,openai/gpt-5-mini,392,115,0.000328,719ab13f0bd1
2026-09-25T21:00:43.981861+00:00,E01_oracle,openrouter,openai/gpt-5-mini,258,128,0.0003205,719ab13f0bd1
2026-09-25T21:00:46.707298+00:00,E01_oracle,openrouter,openai/gpt-5-mini,295,129,0.00033175,719ab13f0bd1
2026-09-25T21:00:50.124967+00:00,E01_oracle,openrouter,openai/gpt-5-mini,239,183,0.00042575,719ab13f0bd1
2026-09-25T21:00:53.467606+00:00,E01_oracle,openrouter,openai/gpt-5-mini,272,134,0.00033600000000000004,719ab13f0bd1
2026-09-25T21:00:59.394154+00:00,E01_oracle,openrouter,openai/gpt-5-mini,239,498,0.0010557499999999998,719ab13f0bd1
2026-09-25T21:01:02.432681+00:00,E01_oracle,openrouter,openai/gpt-5-mini,349,242,0.00057125,719ab13f0bd1
2026-09-25T21:01:05.060468+00:00,E01_oracle,openrouter,openai/gpt-5-mini,349,102,0.00029125,719ab13f0bd1
2026-09-25T21:01:07.943515+00:00,E01_oracle,openrouter,openai/gpt-5-mini,245,161,0.00038325,719ab13f0bd1
2026-09-25T21:01:10.933019+00:00,E01_oracle,openrouter,openai/gpt-5-mini,413,169,0.00044124999999999996,719ab13f0bd1
2026-09-25T21:01:14.389845+00:00,E01_oracle,openrouter,openai/gpt-5-mini,277,126,0.00032125000000000003,719ab13f0bd1
2026-09-25T21:01:18.064243+00:00,E01_oracle,openrouter,openai/gpt-5-mini,367,141,0.00037375,719ab13f0bd1
2026-09-25T21:01:21.282916+00:00,E01_oracle,openrouter,openai/gpt-5-mini,514,201,0.0005305,719ab13f0bd1
2026-09-25T21:01:27.297427+00:00,E01_oracle,openrouter,openai/gpt-5-mini,208,418,0.000888,719ab13f0bd1
2026-09-25T21:01:31.364799+00:00,E01_oracle,openrouter,openai/gpt-5-mini,461,265,0.00064525,719ab13f0bd1
2026-09-25T21:01:35.701023+00:00,E01_oracle,openrouter,openai/gpt-5-mini,327,254,0.00058975,719ab13f0bd1
2026-09-25T21:01:38.123273+00:00,E01_oracle,openrouter,openai/gpt-5-mini,221,68,0.00019125000000000001,719ab13f0bd1
2026-09-25T21:01:40.185070+00:00,E01_oracle,openrouter,openai/gpt-5-mini,312,104,0.000286,719ab13f0bd1
2026-09-25T21:01:43.754173+00:00,E01_oracle,openrouter,openai/gpt-5-mini,297,263,0.00060025,719ab13f0bd1
2026-09-25T21:01:46.745820+00:00,E01_oracle,openrouter,openai/gpt-5-mini,299,117,0.00030875,719ab13f0bd1
2026-09-25T21:01:49.246650+00:00,E01_oracle,openrouter,openai/gpt-5-mini,215,90,0.00023375000000000002,719ab13f0bd1
2026-09-25T21:01:52.204692+00:00,E01_oracle,openrouter,openai/gpt-5-mini,369,159,0.00041024999999999997,719ab13f0bd1
2026-09-25T21:01:54.859106+00:00,E01_oracle,openrouter,openai/gpt-5-mini,309,142,0.00036125,719ab13f0bd1
2026-09-25T21:01:57.912052+00:00,E01_oracle,openrouter,openai/gpt-5-mini,268,226,0.0005189999999999999,719ab13f0bd1
2026-09-25T21:02:00.268417+00:00,E01_oracle,openrouter,openai/gpt-5-mini,258,99,0.0002625,719ab13f0bd1
2026-09-25T21:02:02.305933+00:00,E01_oracle,openrouter,openai/gpt-5-mini,253,128,0.00031925,719ab13f0bd1
2026-09-25T21:02:05.084018+00:00,E01_oracle,openrouter,openai/gpt-5-mini,303,118,0.00031174999999999996,719ab13f0bd1
2026-09-25T21:02:07.885716+00:00,E01_oracle,openrouter,openai/gpt-5-mini,239,122,0.00030375,719ab13f0bd1
2026-09-25T21:02:10.187613+00:00,E01_oracle,openrouter,openai/gpt-5-mini,333,132,0.00034725,719ab13f0bd1
2026-09-25T21:02:13.688808+00:00,E01_oracle,openrouter,openai/gpt-5-mini,264,200,0.00046600000000000005,719ab13f0bd1
2026-09-25T21:02:16.946981+00:00,E01_oracle,openrouter,openai/gpt-5-mini,331,129,0.00034075,719ab13f0bd1
2026-09-25T21:02:19.665401+00:00,E01_oracle,openrouter,openai/gpt-5-mini,320,81,0.00024200000000000003,719ab13f0bd1
2026-09-25T21:02:22.552737+00:00,E01_oracle,openrouter,openai/gpt-5-mini,238,91,0.00024150000000000002,719ab13f0bd1
2026-09-25T21:02:25.259958+00:00,E01_oracle,openrouter,openai/gpt-5-mini,296,118,0.00031,719ab13f0bd1
2026-09-25T21:02:27.996269+00:00,E01_oracle,openrouter,openai/gpt-5-mini,243,162,0.00038475,719ab13f0bd1
2026-09-25T21:02:30.945456+00:00,E01_oracle,openrouter,openai/gpt-5-mini,244,173,0.000407,719ab13f0bd1
2026-09-25T21:02:33.843956+00:00,E01_oracle,openrouter,openai/gpt-5-mini,535,166,0.00046575,719ab13f0bd1
2026-09-25T21:02:38.161522+00:00,E01_oracle,openrouter,openai/gpt-5-mini,411,84,0.00027075,719ab13f0bd1
2026-09-25T21:02:41.117414+00:00,E01_oracle,openrouter,openai/gpt-5-mini,274,111,0.0002905,719ab13f0bd1
2026-09-25T21:02:43.853114+00:00,E01_oracle,openrouter,openai/gpt-5-mini,220,124,0.000303,719ab13f0bd1
2026-09-25T21:02:46.755380+00:00,E01_oracle,openrouter,openai/gpt-5-mini,302,112,0.0002995,719ab13f0bd1
2026-09-25T21:02:48.924305+00:00,E01_oracle,openrouter,openai/gpt-5-mini,354,160,0.0004085,719ab13f0bd1
2026-09-25T21:02:50.556159+00:00,E01_oracle,openrouter,openai/gpt-5-mini,349,86,0.00025925000000000004,719ab13f0bd1
2026-09-25T21:02:52.862206+00:00,E01_oracle,openrouter,openai/gpt-5-mini,303,147,0.00036974999999999996,719ab13f0bd1
2026-09-25T21:02:59.519246+00:00,E01_oracle,openrouter,openai/gpt-5-mini,248,500,0.001062,719ab13f0bd1
2026-09-25T21:03:01.631397+00:00,E01_oracle,openrouter,openai/gpt-5-mini,365,121,0.00033325,719ab13f0bd1
2026-09-25T21:03:05.888606+00:00,E01_oracle,openrouter,openai/gpt-5-mini,253,203,0.00046925,719ab13f0bd1
2026-09-25T21:03:08.573200+00:00,E01_oracle,openrouter,openai/gpt-5-mini,457,126,0.00036625,719ab13f0bd1
2026-09-25T21:03:10.957528+00:00,E01_oracle,openrouter,openai/gpt-5-mini,279,142,0.00035375,719ab13f0bd1
2026-09-25T21:03:14.552888+00:00,E01_oracle,openrouter,openai/gpt-5-mini,288,163,0.000398,719ab13f0bd1
2026-09-25T21:03:17.488941+00:00,E01_oracle,openrouter,openai/gpt-5-mini,282,117,0.0003045,719ab13f0bd1
2026-09-25T21:03:20.518779+00:00,E01_oracle,openrouter,openai/gpt-5-mini,418,120,0.0003445,719ab13f0bd1
2026-09-25T21:03:23.900386+00:00,E01_oracle,openrouter,openai/gpt-5-mini,212,163,0.000379,719ab13f0bd1
2026-09-25T21:03:26.191288+00:00,E01_oracle,openrouter,openai/gpt-5-mini,341,111,0.00030725,719ab13f0bd1
2026-09-25T21:03:28.939325+00:00,E01_oracle,openrouter,openai/gpt-5-mini,301,164,0.00040325,719ab13f0bd1
2026-09-25T21:03:32.041869+00:00,E01_oracle,openrouter,openai/gpt-5-mini,326,120,0.0003215,719ab13f0bd1
2026-09-25T21:03:35.310271+00:00,E01_oracle,openrouter,openai/gpt-5-mini,287,138,0.00034774999999999997,719ab13f0bd1
2026-09-25T21:03:37.586715+00:00,E01_oracle,openrouter,openai/gpt-5-mini,256,121,0.000306,719ab13f0bd1
2026-09-25T21:03:40.220123+00:00,E01_oracle,openrouter,openai/gpt-5-mini,254,150,0.0003635,719ab13f0bd1
2026-09-25T21:03:43.560868+00:00,E01_oracle,openrouter,openai/gpt-5-mini,294,185,0.0004435,719ab13f0bd1
2026-09-25T21:03:48.745868+00:00,E01_oracle,openrouter,openai/gpt-5-mini,233,216,0.00049025,719ab13f0bd1
2026-09-25T21:03:51.170275+00:00,E01_oracle,openrouter,openai/gpt-5-mini,239,169,0.00039775,719ab13f0bd1
2026-09-25T21:03:53.328154+00:00,E01_oracle,openrouter,openai/gpt-5-mini,290,145,0.0003625,719ab13f0bd1
2026-09-25T21:03:55.882847+00:00,E01_oracle,openrouter,openai/gpt-5-mini,410,174,0.0004505,719ab13f0bd1
2026-09-25T21:03:57.527887+00:00,E01_oracle,openrouter,openai/gpt-5-mini,405,70,0.00024124999999999998,719ab13f0bd1
2026-09-25T21:03:59.583130+00:00,E01_oracle,openrouter,openai/gpt-5-mini,254,139,0.0003415,719ab13f0bd1
2026-09-25T21:04:01.653232+00:00,E01_oracle,openrouter,openai/gpt-5-mini,321,127,0.00033425,719ab13f0bd1
2026-09-25T21:04:04.284124+00:00,E01_oracle,openrouter,openai/gpt-5-mini,252,168,0.000399,719ab13f0bd1
2026-09-25T21:04:08.814057+00:00,E01_oracle,openrouter,openai/gpt-5-mini,255,207,0.00047775,719ab13f0bd1
2026-09-25T21:04:11.911387+00:00,E01_oracle,openrouter,openai/gpt-5-mini,231,148,0.00035375,719ab13f0bd1
2026-09-25T21:04:14.627506+00:00,E01_oracle,openrouter,openai/gpt-5-mini,252,81,0.000225,719ab13f0bd1
2026-09-25T21:04:17.378642+00:00,E01_oracle,openrouter,openai/gpt-5-mini,246,156,0.0003735,719ab13f0bd1
2026-09-25T21:04:21.310160+00:00,E01_oracle,openrouter,openai/gpt-5-mini,209,155,0.00036225,719ab13f0bd1
2026-09-25T21:04:24.202675+00:00,E01_oracle,openrouter,openai/gpt-5-mini,330,127,0.0003365,719ab13f0bd1
